ticker,fiscal_year,altman_z,net_debt_ebitda,current_ratio,sloan_accruals,ccr,ev_ebitda,fcf_yield,fcf,ebitda,net_debt,market_cap,sic
ARCB,2025.0,,0.13023127330765336,0.9530741922519517,-0.06884560530558226,0.8784127008486672,8.579632342566367,0.051845226257166574,114178000.0,260644000.0,33944000.0,2202285692.295868,4213.0
ARI,2025.0,,-1.0115826484546822,,-0.0015959047232457194,1.0310872207431416,9.683827769002335,0.096404642785863,142521000.0,138224000.0,-139825000.0,1478362409.5425787,6798.0
ARLO,2025.0,-1.0852134768345976,-14.641071785642872,1.51149201854506,-0.20543040045339206,7.870625874825035,134.68307282406406,0.052708327212566526,78722000.0,10002000.0,-146440000.0,1493540094.3862886,7381.0
AROC,2025.0,-0.3280603936953218,3.5410692843463907,1.5428312012417194,-0.06893447779230884,0.9143267406330697,12.737280743680419,0.09942428408440311,622107000.0,680399000.0,2409340000.0,6257093080.719414,4922.0
ARR,2025.0,,,,0.009449345277510159,,,0.06931846739802384,124202000.0,,-63270000.0,1791759175.6153107,6798.0
ASGN,2025.0,3.153619458569348,2.932518906340896,2.1593212349752533,-0.05830364669730509,0.9537521815008726,7.772047887228477,0.17315470269337216,288100000.0,343800000.0,1008200000.0,1663830063.6291504,7363.0
ASO,2026.0,3.6818870143176454,0.23694669711046373,1.8931841321846485,-0.011403027255160863,0.6846673490276356,5.7083402653334385,0.06392950484262552,222130000.0,635050000.0,150473000.0,3474608485.5,5940.0
ASTE,2025.0,5.004461594120768,2.541095890410959,2.4896341463414635,-0.016530134581626683,0.6007827788649707,14.427561723010367,0.017039886721893768,20700000.0,102200000.0,259700000.0,1214796808.0916595,3531.0
ASTH,2025.0,1.7992962467228166,4.517678677760433,1.4031381191763657,-0.04151603151630646,0.9221317411526144,14.0647091188659,0.08807046735511961,104491000.0,124274000.0,561430000.0,1186447661.037941,8742.0
ATEN,2025.0,4.665037690833726,-2.5655392654957176,3.561197156752712,-0.06788840497099932,1.3692359800648377,24.165056399404172,0.03907866730684217,64766000.0,62001000.0,-159066000.0,1657323661.819458,3576.0
AUB,2025.0,,1.4964254704960365,,-0.05224492769255075,6.307240395566231,15.692818960850186,0.44428469807150206,2237380000.0,354732000.0,530830000.0,5035915055.620308,6022.0
AVA,2025.0,0.913910237177458,0.5738724727838258,0.8302961275626424,-0.03301830362483551,0.7293934681181959,5.635836196863818,-0.031030685688341695,-101000000.0,643000000.0,369000000.0,3254842674.583435,4931.0
AVNS,2025.0,1.1449615897208243,-0.022026431718061675,2.151331719128329,-0.1374685666387259,-3.290748898678414,-28.366608652939817,0.1160979856042687,74700000.0,-22700000.0,500000.0,643422016.4217339,3842.0
AWI,2025.0,,0.51460185017232,1.4640987284966342,-0.024315477736790148,0.6448394703428261,13.356884454196297,0.05021221617882581,355500000.0,551300000.0,283700000.0,7079950399.598419,3089.0
AWR,2025.0,,3.042615480823233,1.323356928504341,-0.03656892657781025,0.9150438741491044,14.71167301478509,-0.0024207901923022916,-7092000.0,251059000.0,763876000.0,2929621915.41893,4941.0
AX,2025.0,,-2.553050024015937,,-0.002410785649194184,0.7721808833140419,5.00336080091289,0.10218884351372133,490331000.0,634995000.0,-1621174000.0,4798283091.775681,6035.0
AZTA,2025.0,9.08388521123608,-8.141510257529463,3.2136358906848708,-0.061897565006376304,2.10042194092827,20.295993539899985,0.03921597447683541,38324000.0,34365000.0,-279783000.0,977254817.998663,3559.0
AZZ,2025.0,2.7906842508239675,2.6709347111614754,1.6989031277150304,,,14.24762232792949,,,318569000.0,850877000.0,3687973797.3861694,3470.0
BANC,2025.0,,,,-0.0007652286624976629,0.7800442511635004,,0.09023174064680044,234771000.0,327675000.0,,2601867129.206543,6021.0
BANF,2025.0,,,,-0.003010197593580599,0.8706525056460965,,0.06520913464910805,236967000.0,327660000.0,,3633954066.0234985,6021.0
BANR,2025.0,,-4.7351969077362615,,-0.003796022229494436,2.8845890986499354,18.568769038738584,0.11920698978351854,247950000.0,89255000.0,-422640000.0,2079995480.5526123,6022.0
BBT,2025.0,,-9.505278245438413,,-0.005778245068597523,1.7021128149125602,9.384094518143314,0.0851761729620283,212156000.0,131862000.0,-1253385000.0,2490790471.3514137,6036.0
BCC,2025.0,,-0.09313424096032792,3.3553001971298544,-0.03741953513679914,0.7441018884497146,7.7785896668228105,0.004729993330204769,12717000.0,341550000.0,-31810000.0,2688587300.703331,5030.0
BCPC,2025.0,6.817072086530841,-0.292413025065094,2.072829735123367,-0.036596546660878686,0.8491859334316278,20.62451271145056,0.040598027842550705,216556000.0,255016000.0,-74570000.0,5334150733.623276,2800.0
BFH,2025.0,,1.0129496402877698,,-0.06945241141949433,3.0100719424460434,5.828415788609347,0.6250842285528679,2092000000.0,695000000.0,704000000.0,3346748973.083496,6141.0
BFS,2025.0,,1.8091325171288808,,-0.02879994155394377,0.39273837774445797,4.96567381575766,0.12442047817180972,99796000.0,254103000.0,459706000.0,802086613.6054688,6798.0
BGC,2025.0,,2.2283665976988294,,-0.05981816991497704,1.2437960486475574,,,372865000.0,317056000.0,706517000.0,,6200.0
BHE,2025.0,4.8547612894780325,-0.9014303155749965,2.2784666531356548,-0.047840557219501714,1.0023043523961221,15.321058950994106,0.044035000825491166,88351000.0,123679000.0,-111488000.0,2006381250.0,3672.0
BJRI,2025.0,1.1105379873339887,0.4981974430546626,0.39901477832512317,-0.060766848358617565,0.899357915381548,6.836813234861672,0.0525128246051541,40902000.0,122881000.0,61219000.0,778895447.1130371,5812.0
BKE,2025.0,5.201017524589456,,2.053030869622123,-0.0516322117291178,0.915481716012816,,0.07924895110215416,199739000.0,264357000.0,,2520399288.850281,5651.0
BKU,2025.0,,0.19156998083646062,,-0.0025759821408160763,0.8688133384048473,8.277798071187856,0.10744358540189188,358614000.0,412763000.0,79073000.0,3337695765.2577133,6035.0
BL,2025.0,1.6193075443916938,-5.41060107925146,1.4743211236494735,-0.08243673413017989,2.352254914200896,25.789393767439886,0.07180294015894759,161493000.0,72087000.0,-390034000.0,2249114028.513439,7372.0
BLFS,2025.0,10.39346248620665,1.9542128371315075,5.942860872970973,-0.060879463097830905,-1.4018398494668618,-64.05100821057691,0.011231020858495222,10637000.0,-14349000.0,-28041000.0,947108916.8135681,3845.0
BMI,2025.0,,,3.3644536744605746,-0.0432056221541799,0.9443461989266106,,0.03015273276659718,169672000.0,194524000.0,,5627085323.024536,3824.0
BOH,2025.0,,-1.4121987876715745,,-0.0005143866960308837,0.7776068266484318,9.058910449541802,0.0626791820227483,184283000.0,280782000.0,-396520000.0,2940098993.8432465,6022.0
BOOT,2025.0,5.258706767591029,-0.23116886559271604,2.4450613982210223,0.017940639910753346,0.48884412253904724,15.260807789033839,-0.00016104556195635234,-753000.0,301814000.0,-69770000.0,4675695442.039459,5661.0
BOX,2026.0,-1.2133289877106104,0.6536000068907896,1.1103894890409098,-0.15003018440493157,3.070277440416204,29.564768917348214,0.10438730892333743,350376000.0,116097000.0,75881000.0,3356499976.9973755,7372.0
BRC,2025.0,6.807864676833571,-0.26898372385737007,1.8824546214111864,0.004960271670263787,0.6534837004151084,,,153619000.0,277277000.0,-74583000.0,,3990.0
BTSG,2025.0,1.6104222707878442,5.26446426667305,1.5651686231837814,-0.04670021460053941,1.0666769670684548,23.171226681101256,0.047964577776090415,394685000.0,459529000.0,2419174000.0,8228676625.53978,8082.0
BTU,2025.0,3.2007560884512216,-0.8347568988173456,1.8508667774875327,-0.0665725306516049,1.0962549277266753,14.113587684393869,-0.01707588692287744,-77700000.0,304400000.0,-254100000.0,4550276091.129494,1221.0
BXMT,2025.0,,-2.4839908440692295,,-0.008313975351430735,1.5143130032880112,15.239930074762528,0.08543893928566595,275873000.0,182177000.0,-452526000.0,3228890741.230013,6798.0
CABO,2025.0,0.3600331918438269,23.294352595031746,0.40376045008454886,-0.16458963848561464,4.293872386484035,27.379245221172916,0.5188844278382939,278075000.0,131193000.0,3056056000.0,535909318.3013382,4841.0
CAKE,2025.0,1.2620400403429217,1.1660862052673497,0.5853559344719702,-0.04686369444873672,1.0167557607419107,10.434414782111107,0.05646649963702726,155077000.0,296316000.0,345530000.0,2746354050.5760345,5812.0
CALM,2025.0,14.918488668227788,-0.30627023844568735,6.3822797863612335,-0.0017785773658381063,0.7511125012265725,2.034490783471596,0.2786346079865492,1063479000.0,1630560000.0,-499392000.0,3816751291.8974457,200.0
CALX,2025.0,6.871247021733879,-3.697312661498708,4.236211163383318,-0.11059666213834006,3.487157622739018,84.79008864922733,0.03373317778683884,115518000.0,38700000.0,-143086000.0,3424462430.7250977,4899.0
CALY,2025.0,,3.194842406876791,1.3590383514596451,-0.10201756793851222,1.9140401146131805,17.24647239279055,0.12324585541529302,302200000.0,174500000.0,557500000.0,2452009432.541951,3949.0
CARG,2025.0,7.5252690604176555,-0.6984028065442042,2.8143108644406647,-0.18753216593011593,1.0824404030924775,,,288897000.0,272791000.0,-190518000.0,,7374.0
CASH,2025.0,,-0.33574464975736396,,-0.036293676541743036,1.936871650053943,8.358145652324978,0.21701179322588848,438941000.0,232653000.0,-78112000.0,2022659660.4503632,6021.0
CATY,2025.0,,,,-0.002205775379881818,0.9288626901480862,,0.10910418146660456,363658000.0,396796000.0,,3333126147.0607452,6022.0
CBRL,2025.0,,1.668748272380082,0.500496321149355,-0.07980796497553533,1.2348547671027321,5.1608968968340125,0.0965280731270147,59755000.0,177267000.0,295814000.0,619042710.2110748,5812.0
CBU,2025.0,,-1.037062112719137,,-0.005282461792250447,1.0374195366548555,9.453916970408521,0.076437542274279,233331000.0,290971000.0,-301755000.0,3052570674.7967377,6021.0
CC,2025.0,1.7461698254734308,54.61904761904762,1.7991606714628297,-0.0881236442516269,4.190476190476191,105.96368821434915,0.015766471439628463,51000000.0,63000000.0,3441000000.0,3234712357.503996,2800.0
CCOI,2025.0,-0.8112614038814004,9.35428838375476,2.040295959536499,-0.055357082945134244,-0.06255765546278118,14.65926434692291,-0.2208727403311722,-198148000.0,169108000.0,1581885000.0,897113875.1794395,4899.0
CCS,2025.0,,-0.49920405044814925,,-0.0012296253611351836,0.6982507355121217,7.097512158839062,0.07464216871868348,124314000.0,219235000.0,-109443000.0,1665466078.1430817,1531.0
CE,2025.0,,,1.545750746673907,-0.10652224014749942,-44.07692307692308,,0.11934643734996138,803000000.0,-26000000.0,,6728311442.136734,2820.0
CENT,2025.0,,0.923206224472735,3.66793625338278,-0.047265931772335235,0.9927448826044378,,,291088000.0,334936000.0,309215000.0,,5190.0
CENTA,2025.0,,0.923206224472735,3.66793625338278,-0.047265931772335235,0.9927448826044378,,,291088000.0,334936000.0,309215000.0,,5190.0
CENX,2025.0,,-0.5370148059223689,1.8701532912533814,-0.0671417854463616,0.740296118447379,18.63105278037103,0.017703179142396594,84800000.0,249900000.0,-134200000.0,4790100089.81472,3334.0
CERT,2025.0,2.7024331989998673,1.0782299486369025,2.0544316588975455,-0.06290706175453654,1.0015284160618854,11.237693541481173,0.09677961871574553,94565000.0,96178000.0,103702000.0,977116889.4325762,7372.0
CFFN,2025.0,,-3.040712590790282,,0.0013450525421508585,0.6629768371857723,8.265469614820526,0.05309643705684113,49839000.0,83021000.0,-252443000.0,938650552.892015,6035.0
CHCO,2025.0,,-0.2529003999927603,,-0.00013195442202029213,0.7925769066019921,10.48671173850675,0.07215681444134907,128448000.0,165753000.0,-41919000.0,1780122930.7927094,6021.0
CHEF,2025.0,2.718729855297646,2.66413427384055,2.048517400661937,-0.028036392379316245,0.650132321717868,15.038486283503149,0.05253869626548587,129219000.0,198758000.0,529518000.0,2459501456.736519,5141.0
CLB,2025.0,,1.269710477101115,2.0248549733528276,-0.012605948528278626,0.5207053165909699,11.91254027443225,0.03411609631780721,25822000.0,71117000.0,90298000.0,756886126.6967983,1389.0
CLSK,2025.0,4.974371868813471,0.9015951229161796,4.180453818504267,0.32081189314327807,-0.690908218989216,4.864295735595617,-0.17435286854084303,-461032000.0,667284000.0,601620000.0,2644246715.6311855,6199.0
CNK,2021.0,,137.22061903653713,1.136941847040346,-0.11260589028132259,12.894189744783182,398.3483334194506,0.02099609509280554,70677000.0,12891000.0,1768911000.0,3366197366.110138,7830.0
CNMD,2025.0,2.879188407149481,,2.135785500934799,-0.053158788846087865,1.4251993487245858,,0.1332300578930893,150883000.0,119765000.0,,1132499695.5347443,3845.0
CNR,2025.0,2.291430204915311,-0.0850831195928985,1.5987589005700897,-0.07487178332715884,0.69646428522617,12.533134537139922,0.0038218435226569495,21171000.0,439006000.0,-37352000.0,5539473260.611649,1220.0
CNS,2025.0,,-0.7756529900491675,,0.3121511040340187,-0.6422926376638475,16.080657581926687,-0.039995519404958546,-126423000.0,187522000.0,-145452000.0,3160929071.0780563,6282.0
CNXN,2025.0,8.80684429031119,-1.760315218876691,2.904127576167006,0.013534430112700557,0.5961645333211861,11.685983068785657,0.03933037793202733,58049000.0,109765000.0,-193221000.0,1475932931.5452576,5045.0
COHU,2025.0,,-4.089079857472228,6.875721960431984,-0.08525063114349202,-1.6606581429469713,-83.09354575398433,0.007119353237570732,10734000.0,-19084000.0,78036000.0,1507721227.1690369,3825.0
COLL,2025.0,1.4057321067918067,-1.258048722105561,1.5712886452680284,-0.16082057707652064,1.7915710104559945,4.50671969720939,0.30913733147565986,327583000.0,183818000.0,-231252000.0,1059668201.3016357,2834.0
CON,2025.0,0.9678456553174908,3.6206110651547427,1.1359567320094768,-0.039526474362472835,0.6817737043354343,10.431941011396715,0.07059752500467517,197062000.0,409809000.0,1483759000.0,2791344313.939476,8093.0
CORT,2025.0,9.146814964127666,-2.622535149958647,2.9229852184122587,-0.050611306267487874,3.090497540591129,86.23982176134969,0.03472679884163653,141785000.0,45946000.0,-120495000.0,4082869850.6469727,2834.0
CPF,2025.0,,,,-0.0026973073220320407,0.991697276177491,,0.10946650811050862,92303000.0,98281000.0,,843207676.8797474,6022.0
CPK,2025.0,,4.764672036823936,0.44725419890545387,-0.023380394512866727,0.6723245109321059,12.98835720177476,-0.07517789691366725,-214900000.0,347600000.0,1656200000.0,2858552963.3369064,4923.0
CPRX,2025.0,14.256857881251062,-2.7470957145568713,6.075554528650647,0.005123285859604213,0.808319097589414,8.76141012984548,0.07021714508814435,208612000.0,258153000.0,-709171000.0,2970955309.25,2834.0
CRC,2025.0,,1.0378719567177637,0.8933333333333333,-0.06781034715655815,0.7799819657348963,6.476765529434748,0.09002387912525024,543000000.0,1109000000.0,1151000000.0,6031732972.143135,1311.0
CRGY,2025.0,1.171335557245376,3.9493239057113656,1.477709580600594,-0.12434495383706146,1.203394115805902,,,1680156000.0,1396181000.0,5513971000.0,,1311.0
CRI,2026.0,4.026927972365967,0.4097566465619996,2.5114239807745897,-0.011903471878447223,0.6258229868475575,6.851652914530633,0.05450101700488616,68630000.0,195477000.0,80098000.0,1259242556.7737045,2300.0
CRK,2025.0,1.3530756158564525,2.1640276142857697,0.4947636515168961,-0.07192686464027291,0.6989871912914768,7.248594457424112,-0.06871621693746344,-449673000.0,1287015000.0,2785136000.0,6543913795.621693,1311.0
CRSR,2025.0,2.0707847125269225,,1.5441938822393733,-0.05286397018944252,3.1251402918069586,,0.0589218131601018,34747000.0,16038000.0,,589713692.3737526,3577.0
CRVL,2025.0,10.583409862849775,-1.1345038574088853,1.895199866690192,-0.0642579110682503,0.8467345038574089,17.109132995498506,0.033378133559427335,91560000.0,150360000.0,-170584000.0,2743113237.2031555,6411.0
CSGS,2025.0,4.042326291832415,2.6097888592007434,1.4408070632632866,-0.06477893729602417,1.1322243842936803,19.109243993311566,0.06221998792197651,141391000.0,137728000.0,359441000.0,2272436956.7108154,7374.0
CSR,2025.0,,5.627443757987733,,-0.042235174831673473,0.5494611593863189,11.106215306784474,0.0654910250851853,64292000.0,179181000.0,1008331000.0,981691764.8849487,6798.0
CSW,2025.0,8.59215178126652,-1.0106278247639504,4.027533593293569,-0.026180744561881214,0.7533986664876717,18.41067194261951,0.03879239162730732,168362000.0,223470000.0,-225845000.0,4340077859.017181,2891.0
CTKB,2025.0,6.307729123867595,2.76948635878677,5.038249961441571,-0.13401380589415482,0.14284407864654777,-15.177765983002681,-0.014895722813313124,-8770000.0,-32805000.0,-90853000.0,588759613.072403,3826.0
CTS,2025.0,7.733329793965736,-0.7022956135859362,2.3038618627379477,-0.04813223936329583,0.8713517665130568,11.23975201921712,0.07296502185434105,102105000.0,117180000.0,-82295000.0,1399369141.6118622,3672.0
CUBI,2025.0,,-15.294690931279925,,-0.01087212544668055,1.7153461313104348,-7.118840582158878,0.20398031812659867,481020000.0,288431000.0,-4411463000.0,2358168692.047333,6022.0
CURB,2025.0,,1.1873068315037834,,-0.03430251154956494,1.1066201286013713,25.190754891872288,0.04610254850962368,124601000.0,112596000.0,133686000.0,2702692237.805252,6500.0
CVBF,2025.0,,-1.1810134923125195,,-0.0007749317480446296,0.6947317226231565,7.0448158561140986,0.08290598750480102,217344000.0,318700000.0,-376389000.0,2621571813.343563,6022.0
CVCO,2025.0,9.883915276438813,-1.7000739733218795,3.002269383769948,-0.005404220870362087,0.8518672298184075,16.363289708091074,0.04149877494401228,157069000.0,209535000.0,-356225000.0,3784906908.9848633,2451.0
CVI,2025.0,,2.0324786324786324,1.7946175637393769,-0.031570426335671885,0.24615384615384617,7.935428926927315,0.041700138723061386,144000000.0,585000000.0,1189000000.0,3453225922.2524796,2911.0
CWEN,2025.0,0.5511562570477484,10.539192399049881,1.1316306483300589,-0.03350116189000774,0.8171021377672208,19.9631194604744,0.046503148573689305,369000000.0,842000000.0,8874000000.0,7934946585.719444,4911.0
CWK,2025.0,0.29236994700660224,3.530806538530627,1.0969596419476813,-0.0328530860016153,0.6114603915933178,8.554363068512481,0.10476955645517248,293000000.0,556700000.0,1965600000.0,2796613920.240898,6500.0
CWST,2025.0,,2.71293697234038,1.2564766486788113,-0.09854143191119348,0.8900740612786906,,,84705000.0,370504000.0,1005154000.0,,4953.0
CWT,2025.0,,4.898886686946972,0.8475813317263083,-0.03074324234967595,0.9547763906946215,13.38279175580469,0.11253973057753389,302561000.0,316892000.0,1552418000.0,2688481645.0804596,4941.0
CXM,2026.0,1.1655373398191837,-2.748073453282296,1.6025887444481142,-0.1140838586005709,2.6844004519164293,,,157814000.0,59303000.0,-162969000.0,,7372.0
CXW,2025.0,1.485534790748876,3.869910969270941,1.6566280084798604,-0.02397855771855501,0.680209451169424,10.791060509434134,0.030941267536071838,61264000.0,286081000.0,1107108000.0,1980009381.5994263,6798.0
CZR,2025.0,-0.3971675853557254,3.3642748091603054,0.800266311584554,-0.05701823698599829,0.39755725190839697,5.027999377659535,0.09121445223816804,497000000.0,3275000000.0,11018000000.0,5448697961.834976,7011.0
DAN,2025.0,0.8158998408615277,5.603305785123967,1.1692865779927448,-0.0546875,1.0578512396694215,13.224243309851245,0.138808543730619,512000000.0,484000000.0,2712000000.0,3688533761.9680023,3714.0
DCOM,2025.0,,,,-0.004946279831655448,1.1362188563876758,,0.12811581342206443,186566000.0,164199000.0,,1456229289.8642998,6021.0
DEA,2025.0,,,,-0.07284253070475209,,,0.2638040229562783,259194000.0,,1642951000.0,982524819.3540916,6798.0
DEI,2025.0,,,,-0.039898662612195004,,,0.12287759906125245,194456000.0,,5208081000.0,1582517899.8091173,6798.0
DFH,2025.0,,4.583983447980801,,0.09006942185771673,-0.33616776634645595,,,-126366000.0,299178000.0,1371427000.0,,1531.0
DFIN,2025.0,3.6851167365035433,0.7325349301397206,1.057,-0.16554222888555722,0.8228542914171657,6.727584869323852,0.08972805183501324,107800000.0,200400000.0,146800000.0,1201408007.8125,7380.0
DGII,2025.0,3.8750560808035592,1.520522904780369,1.2123086912160281,-0.07729088846828691,1.1960228216916855,21.583596087021867,0.059613141557512024,107959000.0,90265000.0,137250000.0,1810993300.7950287,3576.0
DIOD,2025.0,6.453917434645813,-2.1757016728032514,3.322307976951948,-0.06101548139373392,1.3728516645220472,18.573057605330547,0.0421072606354412,137151000.0,156982000.0,-341546000.0,3257181729.0,3674.0
DLX,2025.0,,3.716446124763705,1.035136815920398,-0.06582623271406621,0.7307588441803943,7.082635793497908,0.14063377069532504,175300000.0,370300000.0,1376200000.0,1246500034.3322754,2780.0
DNOW,2025.0,2.704847965435807,-6.024390243902439,2.3388090349075976,-0.06218144750254842,-3.7804878048780486,-60.59086922637511,0.05989561254221001,134000000.0,-41000000.0,247000000.0,2237225638.2813797,3533.0
DOCN,2025.0,-0.025120402785266286,3.5365238182571543,0.6892749215450776,-0.02739395060687107,1.0515082971627303,30.274088138153584,0.022930039973468423,180518000.0,294438000.0,1041287000.0,7872554963.221664,7370.0
DORM,2025.0,,1.1742233908754993,3.087343023008074,0.036324575484601766,0.3410926708029789,10.887147373230299,0.023383479741929798,75665000.0,333147000.0,391189000.0,3235831485.9495544,3714.0
DRH,2025.0,,10.23488993257936,,-0.0473472559352612,2.4192987856341412,29.63211115431918,0.08297203789218767,162087000.0,100711000.0,1030766000.0,1953513546.4626389,6798.0
DV,2025.0,8.406738870325988,-1.907819439227557,4.272089369298224,-0.11855485856838803,1.5553665201028157,9.813436647208366,0.10848664563799913,172654000.0,135777000.0,-259038000.0,1591476987.6480103,7370.0
DXC,2025.0,0.2905633824116046,0.5145797598627787,1.2158240761732033,-0.07453094991874723,0.5994854202401372,1.4621081345187101,0.5204476717799957,1150000000.0,2332000000.0,1200000000.0,2209636169.697632,7374.0
DXPE,2025.0,4.324631521002912,2.748811698230098,3.3408457837427195,-0.003315422023493388,0.5034340585979641,14.104664591945314,0.02538596983734504,53978000.0,187242000.0,514693000.0,2126292607.5250244,5084.0
EAT,2025.0,,0.5683372888454559,0.3063943161634103,-0.11225980234080088,0.9479268462934525,9.11484758610601,0.06757744216421586,413700000.0,716300000.0,407100000.0,6121865325.927734,5812.0
ECG,2025.0,4.672685074577891,,1.760932639671824,0.02598727043131638,0.534515427660053,,0.026718108786497632,156845000.0,293434000.0,,5870363102.917816,1531.0
ECPG,2025.0,,5.9148132381863485,,0.01940803026330574,0.23374635913256953,8.254338958560828,0.08277933989326104,126929000.0,655407000.0,3876610000.0,1533341533.8134766,6153.0
EFC,2025.0,,,,0.053955916707099864,,,-0.6991340734626135,-925461000.0,,-201893000.0,1323724640.420475,6500.0
EGBN,2025.0,,,,-0.015865845406628793,-0.14746140749442394,,0.027508793848862,20762000.0,-193237000.0,,754740470.0500488,6022.0
EIG,2025.0,,,,-0.009864400861316418,,,0.05393587892938552,44600000.0,,-124800000.0,826907818.7896347,6331.0
EMBC,2025.0,,4.146746817538896,2.41453154875717,-0.08105378335156974,0.6778642149929278,5.981472827495231,0.35153956508633977,182400000.0,282800000.0,1172700000.0,518860515.61565113,3841.0
EMN,2025.0,3.6217465976445493,3.904717853839038,1.3744343891402715,-0.03298749667464751,0.8973172987974098,18.923689553654025,0.026115597328885187,424000000.0,1081000000.0,4221000000.0,16235508407.5,2821.0
ENOV,2025.0,-1.570576415150212,5.731870810481413,2.016894635355922,-0.3655356286493702,0.9881715735763595,11.810445396280802,0.014900772838492744,19917000.0,219894000.0,1260404000.0,1336642079.9697704,3842.0
ENPH,2025.0,3.187203358044014,3.0652724303126746,2.0654121934793803,0.010141056791969439,0.5732855805282759,25.17877256258084,0.018208608878222243,95901000.0,238171000.0,730059000.0,5266794440.002441,3674.0
ENR,2025.0,1.794669872337642,7.813291139240507,2.1120754716981134,0.020653773977143755,0.35808179162609544,10.68507335203915,0.05357166471764787,63200000.0,410800000.0,3209700000.0,1179728133.017683,3690.0
ENVA,2025.0,,5.6660458769966064,,-0.2335545925194854,2.3284361348227165,9.905196421691542,0.5492695081887635,1819121000.0,781263000.0,4426672000.0,3311891472.0,6141.0
EPAC,2025.0,5.147966318437301,0.2577491702705421,2.7433443713439627,-0.023093767423895538,0.7461463676288176,12.52757147303667,0.06081150559618172,111284000.0,149145000.0,38442000.0,1829982647.346054,3590.0
EPC,2025.0,2.4764677495402494,,1.7603890362511052,-0.02484239769206112,0.6386192017259978,,0.12088216290678033,118400000.0,185400000.0,,979466259.9750595,2844.0
EPRT,2025.0,,4.865986429404533,,-0.018660435787553095,0.7507959524635123,17.56626056493499,0.059116515474502675,381080000.0,507568000.0,2469819000.0,6446252742.422922,6798.0
ESE,2025.0,4.635889028322261,0.4264883281168492,1.354932027676976,0.026963470061717936,0.9859929251434533,29.670015853024672,0.033716620688241036,241939000.0,245376000.0,104650000.0,7175659809.951782,3669.0
ESI,2025.0,2.418220715969687,2.046412646939603,3.6810886252616886,,,18.74387912540359,,,493400000.0,1009700000.0,8238529960.474133,2890.0
ETD,2025.0,7.486041141066222,-0.982802440943866,2.0276805516483374,,0.7959644437563701,6.3405740119308165,0.08883764655972298,50428000.0,77511000.0,-76178000.0,567642232.2387695,2511.0
ETSY,2025.0,-1.0933799760229275,4.310230807895559,1.438072511456646,-0.18761384721712304,1.8839955984839223,17.101645581277978,0.14401785074779536,678028000.0,368055000.0,1586402000.0,4707944164.417267,7389.0
EVTC,2025.0,2.782649229510002,3.626698284947782,2.0726005914980057,-0.038076562343979575,1.0875107789594711,11.9993764328036,0.11653573501133815,203671000.0,208740000.0,757037000.0,1747712836.5834236,7374.0
EXPI,2025.0,1.632300230031295,8.512263633872294,1.526622300339007,-0.3392334631937993,-8.126267470539874,-59.89756365320323,0.10920473262460097,109042000.0,-14596000.0,-124245000.0,998509839.0821543,6531.0
EXTR,2025.0,,-1.6347581587843174,0.9105609185626196,-0.14527473208088854,4.803051843427164,62.86811502978681,0.062358530156890295,127318000.0,31653000.0,-51745000.0,2041709445.0378418,3576.0
EYE,2026.0,,1.3187003687133703,0.5473269189734438,-0.05882658374998362,0.9754102186276928,15.843088629465433,0.03371905877961096,73453000.0,149981000.0,197780000.0,2178382275.735855,3851.0
EZPW,2025.0,5.803452675409108,0.26719939242847,5.613724747222943,-0.02286115096593182,0.8199188803953618,,,148985000.0,181707000.0,48552000.0,,5900.0
FBK,2025.0,,-6.263654597136254,,-0.002039288621332673,1.0351393353345908,11.59871253051243,0.05466073458657345,147014000.0,150572000.0,-943131000.0,2689572343.1443176,6022.0
FBNC,2025.0,,,,-0.007268750859919363,1.3885216654248664,,0.08624954101858438,198886000.0,146293000.0,,2305936908.7789764,6022.0
FBP,2025.0,,,,-0.005419462985522523,1.0336963685721792,,0.13189595696169998,437524000.0,433934000.0,,3317190383.0763245,6022.0
FBRT,2025.0,,,,-0.03461455280861777,,,0.41721618606188166,291940000.0,,-167292000.0,699733159.337925,6798.0
FCF,2025.0,,,,-0.0028548891860965164,0.9341595353609818,,0.0955386825788044,171451000.0,200758000.0,,1794571532.4112816,6021.0
FCPT,2025.0,,,,-0.02736203259052715,,,0.07445646562821542,192281000.0,,1192027000.0,2582462092.1454906,6798.0
FDP,2025.0,5.199063005957995,0.6693663649356837,2.155299452106556,-0.05047401111474338,1.1676989042401142,10.022097064426145,0.12485112014437996,245100000.0,209900000.0,140500000.0,1963138173.8230476,100.0
FELE,2025.0,,0.20294829337085998,2.7863308976125287,-0.047206700319124044,0.7198307684426538,12.447805468995647,0.047629224317312036,193541000.0,331853000.0,67349000.0,4063492588.3026123,3621.0
FFBC,2025.0,,,,-0.0038929681747863955,,,0.1199680087891431,317104000.0,,,2643238003.202545,6021.0
FHB,2025.0,,,,-0.002454743535989519,0.9048633671708538,,0.11106327645552562,335070000.0,370299000.0,,3016928823.760895,6022.0
FIBK,2025.0,,,,-0.00013137842240790371,0.6906214689265536,,0.09022620880446994,305600000.0,442500000.0,,3387042457.5,6022.0
FIZZ,2025.0,9.101049540415652,-0.7563997502536486,2.8962434698438457,-0.027546529379846196,0.8065870600171701,11.409190355004373,0.05466304462409387,170415000.0,256260000.0,-193835000.0,3117554120.3734207,2086.0
